Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,7.0342371000,µg/m3,2022-01-01 17:00:00 +01:00,2022-01-01 18:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.2602879000,µg/m3,2022-01-01 18:00:00 +01:00,2022-01-01 19:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.9577317000,µg/m3,2022-01-01 19:00:00 +01:00,2022-01-01 20:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.3308391000,µg/m3,2022-01-01 20:00:00 +01:00,2022-01-01 21:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.5466925000,µg/m3,2022-01-01 21:00:00 +01:00,2022-01-01 22:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.4852179000,µg/m3,2022-01-01 22:00:00 +01:00,2022-01-01 23:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.8918638000,µg/m3,2022-01-01 23:00:00 +01:00,2022-01-02 00:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.8500036000,µg/m3,2022-01-02 00:00:00 +01:00,2022-01-02 01:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.6811074000,µg/m3,2022-01-02 01:00:00 +01:00,2022-01-02 02:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.2665519000,µg/m3,2022-01-02 02:00:00 +01:00,2022-01-02 03:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.6379975000,µg/m3,2022-01-02 03:00:00 +01:00,2022-01-02 04:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.9566337000,µg/m3,2022-01-02 04:00:00 +01:00,2022-01-02 05:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.1224963000,µg/m3,2022-01-02 05:00:00 +01:00,2022-01-02 06:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.1469253000,µg/m3,2022-01-02 06:00:00 +01:00,2022-01-02 07:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.0152067000,µg/m3,2022-01-02 07:00:00 +01:00,2022-01-02 08:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.8901775000,µg/m3,2022-01-02 08:00:00 +01:00,2022-01-02 09:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.3475125000,µg/m3,2022-01-02 09:00:00 +01:00,2022-01-02 10:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.2559363000,µg/m3,2022-01-02 10:00:00 +01:00,2022-01-02 11:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.6120721000,µg/m3,2022-01-02 11:00:00 +01:00,2022-01-02 12:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.5926616000,µg/m3,2022-01-02 12:00:00 +01:00,2022-01-02 13:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.6522542000,µg/m3,2022-01-02 13:00:00 +01:00,2022-01-02 14:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.1513945000,µg/m3,2022-01-02 14:00:00 +01:00,2022-01-02 15:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.1113280000,µg/m3,2022-01-02 15:00:00 +01:00,2022-01-02 16:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.6005090000,µg/m3,2022-01-02 16:00:00 +01:00,2022-01-02 17:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.1722638000,µg/m3,2022-01-02 17:00:00 +01:00,2022-01-02 18:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.6870462000,µg/m3,2022-01-02 18:00:00 +01:00,2022-01-02 19:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.0309925000,µg/m3,2022-01-02 19:00:00 +01:00,2022-01-02 20:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.0811979000,µg/m3,2022-01-02 20:00:00 +01:00,2022-01-02 21:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.1338642000,µg/m3,2022-01-02 21:00:00 +01:00,2022-01-02 22:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.0657463000,µg/m3,2022-01-02 22:00:00 +01:00,2022-01-02 23:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.2876595000,µg/m3,2022-01-02 23:00:00 +01:00,2022-01-03 00:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.6632579000,µg/m3,2022-01-03 00:00:00 +01:00,2022-01-03 01:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.8590529000,µg/m3,2022-01-03 01:00:00 +01:00,2022-01-03 02:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.8695654000,µg/m3,2022-01-03 02:00:00 +01:00,2022-01-03 03:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.9007991000,µg/m3,2022-01-03 03:00:00 +01:00,2022-01-03 04:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.3253267000,µg/m3,2022-01-03 04:00:00 +01:00,2022-01-03 05:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.0384275000,µg/m3,2022-01-03 05:00:00 +01:00,2022-01-03 06:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.7658463000,µg/m3,2022-01-03 06:00:00 +01:00,2022-01-03 07:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.5013492000,µg/m3,2022-01-03 07:00:00 +01:00,2022-01-03 08:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,6.2148637000,µg/m3,2022-01-03 08:00:00 +01:00,2022-01-03 09:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.9629671000,µg/m3,2022-01-03 09:00:00 +01:00,2022-01-03 10:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.9098813000,µg/m3,2022-01-03 10:00:00 +01:00,2022-01-03 11:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.5929337000,µg/m3,2022-01-03 11:00:00 +01:00,2022-01-03 12:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.5037512000,µg/m3,2022-01-03 12:00:00 +01:00,2022-01-03 13:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.5360353000,µg/m3,2022-01-03 13:00:00 +01:00,2022-01-03 14:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,6.4120649000,µg/m3,2022-01-03 14:00:00 +01:00,2022-01-03 15:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.5714355000,µg/m3,2022-01-03 15:00:00 +01:00,2022-01-03 16:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.6531704000,µg/m3,2022-01-03 16:00:00 +01:00,2022-01-03 17:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.4268405000,µg/m3,2022-01-03 17:00:00 +01:00,2022-01-03 18:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.3171054000,µg/m3,2022-01-03 18:00:00 +01:00,2022-01-03 19:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.8878162000,µg/m3,2022-01-03 19:00:00 +01:00,2022-01-03 20:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.6574246000,µg/m3,2022-01-03 20:00:00 +01:00,2022-01-03 21:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.4131722000,µg/m3,2022-01-03 21:00:00 +01:00,2022-01-03 22:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.9711814000,µg/m3,2022-01-03 22:00:00 +01:00,2022-01-03 23:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.8446461000,µg/m3,2022-01-03 23:00:00 +01:00,2022-01-04 00:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.3527858000,µg/m3,2022-01-04 00:00:00 +01:00,2022-01-04 01:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.0411961000,µg/m3,2022-01-04 01:00:00 +01:00,2022-01-04 02:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.3501087000,µg/m3,2022-01-04 02:00:00 +01:00,2022-01-04 03:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.2481909000,µg/m3,2022-01-04 03:00:00 +01:00,2022-01-04 04:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.3553434000,µg/m3,2022-01-04 04:00:00 +01:00,2022-01-04 05:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.6459688000,µg/m3,2022-01-04 05:00:00 +01:00,2022-01-04 06:00:00 +01:00,1,3
FI,FI.FMI.AQ,NET-FI006A,STA-FI00446,FI00446,SPO-FI00446_00005_100,SPP-FI_A_1440_22_5,SPO_F-FI00446_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.2350196000,µg/m3,2022-01-04 06:00:00 +01:00,2022-01-04 07:00:00 +01:00,1,3
